,movie_id,movie_name,year,genre,,director,cast
739,tt0068257,Bawarchi,1972,"Comedy, Musical, Drama",,Hrishikesh Mukherjee,"Rajesh Khanna, Jaya Bachchan, Usha Kiran, Harindranath Chattopadhyay"
740,tt1736552,Breakaway,2011,"Comedy, Drama, Sport",,Robert Lieberman,"Vinay Virmani, Camilla Belle, Russell Peters, Rob Lowe"
741,tt0054098,Mughal-E-Azam,1960,"Drama, Romance, War",,K. Asif,"Prithviraj Kapoor, Madhubala, Dilip Kumar, Durga Khote"
742,tt5613834,A Gentleman,2017,"Action, Comedy",,"Krishna D.K., Raj Nidimoru","Sidharth Malhotra, Jacqueline Fernandez, Darshan Kumaar, Hussain Dalal"
743,tt1230165,Rock On!!,2008,"Drama, Music",,Abhishek Kapoor,"Arjun Rampal, Farhan Akhtar, Luke Kenny, Purab Kohli"
744,tt12882620,Evil Eye,2020,"Horror, Mystery, Thriller",,"Elan Dassani, Rajeev Dassani","Sarita Choudhury, Sunita Mani, Bernard White, Omar Maskati"
745,tt2929690,Margarita with a Straw,2014,Drama,,"Shonali Bose, Nilesh Maniyar","Kalki Koechlin, Revathi, Sayani Gupta, Hussain Dalal"
746,tt28635101,Rakshak India's Braves,2023,"Action, Biography",,Akshay Choubey,"Aayat, Jatin Ahuja, Ravi Aneja, Sanju Banerjee"
747,tt26229612,The Diplomat,2024,"Drama, Thriller",,Shivam Nair,"Kumud Mishra, Sharib Hashmi, Amitoj Mann, John Abraham"
748,tt0136352,Koyla,1997,"Action, Drama, Musical",,Rakesh Roshan,"Shah Rukh Khan, Madhuri Dixit, Amrish Puri, Ranjeet Bedi"
749,tt0114726,Trimurti,1995,"Action, Drama",,Mukul Anand,"Jackie Shroff, Anil Kapoor, Shah Rukh Khan, Priya Tendulkar"
750,tt10964430,Thappad,2020,Drama,,Anubhav Sinha,"Taapsee Pannu, Pavail Gulati, Kumud Mishra, Ratna Pathak Shah"
751,tt1918886,Joker,2012,"Comedy, Family, Sci-Fi",,Shirish Kunder,"Akshay Kumar, Sonakshi Sinha, Shreyas Talpade, Minissha Lamba"
752,tt22311492,Nazar Andaaz,2022,"Comedy, Drama",,Vikrant Deshmukh,"Abhishek Banerjee, Divya Dutta, Namrata Kapoor, Kumud Mishra"
753,tt10333912,Gulabo Sitabo,2020,"Comedy, Drama",,"Shoojit Sircar, Kuran Dhillon","Amitabh Bachchan, Ayushmann Khurrana, Vijay Raaz, Brijendra Kala"
754,tt5743656,Phobia,2016,"Drama, Mystery, Thriller",,Pavan Kirpalani,"Radhika Apte, Amrita Bagchi, Nivedita Bhattacharya, Yashaswini Dayama"
755,tt8581230,B.A. Pass 2,2017,Drama,,"Shadab Khan, Shadab Khan","Kritika Sachdeva, Satiiysh Saarathy Sasho, Sanghmitra Hitaishi, Indraneil Sengupta"
756,tt2658126,Commando,2013,"Action, Adventure, Thriller",,Dilip Ghosh,"Vidyut Jammwal, Hsieh Chang Hai, Nelson Liao Sheng Hua, Ishita Vyas"
757,tt0107311,Khal Nayak,1993,"Action, Adventure, Crime",,Subhash Ghai,"Sanjay Dutt, Madhuri Dixit, Jackie Shroff, Rakhee Gulzar"
758,tt1120897,Dhan Dhana Dhan Goal,2007,"Drama, Sport, Thriller",,Vivek Agnihotri,"John Abraham, Arshad Warsi, Bipasha Basu, Boman Irani"
759,tt0454431,Chocolate: Deep Dark Secrets,2005,"Crime, Drama, Mystery",,Vivek Agnihotri,"Anil Kapoor, Suniel Shetty, Arshad Warsi, Emraan Hashmi"
760,tt9176296,Dolly Kitty Aur Woh Chamakte Sitare,2019,"Comedy, Drama",,Alankrita Shrivastava,"Konkona Sen Sharma, Bhumi Pednekar, Amol Parashar, Kubbra Sait"
761,tt6277440,Badrinath Ki Dulhania,2017,"Comedy, Drama, Romance",,Shashank Khaitan,"Varun Dhawan, Alia Bhatt, Sahil Vaid, Swanand Kirkire"
762,tt13562940,Dial 100,2021,"Action, Thriller",,Renzil D'Silva,"Manoj Bajpayee, Neena Gupta, Sakshi Tanwar, Nandu Madhav"
763,tt0105866,Yalgaar,1992,"Action, Drama, Thriller",,Feroz Khan,"Feroz Khan, Sanjay Dutt, Kabir Bedi, Manisha Koirala"
764,tt18568902,Kaun Pravin Tambe?,2022,"Biography, Drama, Sport",,Jayprad Desai,"Shreyas Talpade, Gaurav Kamble, Arif Zakaria, Asif Ali"
765,tt11045422,Toofaan,2021,"Action, Drama, Sport",,Rakeysh Omprakash Mehra,"Farhan Akhtar, Mrunal Thakur, Paresh Rawal, Mohan Agashe"
766,tt2576450,Besharam,2013,"Action, Comedy, Romance",,Abhinav Kashyap,"Ranbir Kapoor, Pallavi Sharda, Rishi Kapoor, Neetu Singh"
767,tt8484942,India's Most Wanted,2019,"Action, Adventure, Thriller",,Raj Kumar Gupta,"Arjun Kapoor, Sudev Nair, Preet Bhullar, Rajesh Sharma"
768,tt0045693,Do Bigha Zamin,1953,Drama,,Bimal Roy,"Balraj Sahni, Nirupa Roy, Ratan Kumar, Murad"
769,tt1241195,Aamir,2008,"Action, Crime, Drama",,Raj Kumar Gupta,"Rajeev Khandelwal, Mukesh Agrohari, Supavitra Babul, Vasan Bala"
770,tt0173102,Raju Ban Gaya Gentleman,1992,"Comedy, Musical, Romance",,Aziz Mirza,"Shah Rukh Khan, Juhi Chawla, Nana Patekar, Amrita Singh"
771,tt20807330,Titu Ambani,2023,Drama,,Rohit Raj Goyal,"Tushar Pandey, Deepika Singh, Raghubir Yadav, Sapna Sand"
772,tt8108196,Judgementall Hai Kya,2019,"Comedy, Drama, Mystery",,Prakash Kovelamudi,"Kangana Ranaut, Rajkummar Rao, Amyra Dastur, Amrita Puri"
773,tt0070637,Saudagar,1973,"Drama, Family",,Sudhendu Roy,"Amitabh Bachchan, Nutan, Trilok Kapoor, Padma Khanna"
774,tt2166214,Khiladi 786,2012,"Action, Comedy, Romance",,Ashish R. Mohan,"Akshay Kumar, Asin Thottumkal, Mithun Chakraborty, Raj Babbar"
775,tt10919304,Hurdang,2022,"Drama, Romance",,"Nikhil Nagesh Bhat, Vishal Chaturvedi","Sunny Kaushal, Nushrratt Bharuccha, Vijay Varma, Viraj Kapoor"
776,tt15238986,Plan A Plan B,2022,"Comedy, Romance",,Shashanka Ghosh,"Riteish Deshmukh, Tamannaah Bhatia, Poonam Dhillon, Kusha Kapila"
777,tt7329858,Pari,2018,"Fantasy, Horror, Mystery",,Prosit Roy,"Anushka Sharma, Parambrata Chattopadhyay, Rajat Kapoor, Ritabhari Chakraborty"
778,tt1720254,Thank You,2011,Comedy,,Anees Bazmee,"Akshay Kumar, Sonam Kapoor, Bobby Deol, Irrfan Khan"
779,tt7322988,Firrkie,2023,Thriller,,Ashok K Mishra,"Jackie Shroff, Neil Nitin Mukesh, Kay Kay Menon, Karan Singh Grover"
780,tt2222550,1920: Evil Returns,2012,"Drama, Horror, Romance",,Bhushan Patel,"Aftab Shivdasani, Tia Bajpai, Sharad Kelkar, Vidya Malvade"
781,tt1728986,Bol Bachchan,2012,"Action, Comedy",,Rohit Shetty,"Amitabh Bachchan, Ajay Devgn, Abhishek Bachchan, Asin Thottumkal"
782,tt1244093,Hisss,2010,"Comedy, Drama, Horror",,Jennifer Lynch,"Mallika Sherawat, Irrfan Khan, Jeff Doucette, Divya Dutta"
783,tt13859494,Guthlee Ladoo,2023,Drama,,Ishrat R. Khan,"Sanjay Mishra, Subrat Dutta, Kalyanee Mulay, Kanchan Pagare"
784,tt0308347,Haan Maine Bhi Pyaar Kiya,2002,"Drama, Musical, Romance",,Dharmesh Darshan,"Akshay Kumar, Karisma Kapoor, Abhishek Bachchan, Kader Khan"
785,tt0211634,Soldier,1998,"Action, Drama, Musical",,"Abbas Alibhai Burmawalla, Mastan Alibhai Burmawalla","Bobby Deol, Preity G Zinta, Rakhee Gulzar, Farida Jalal"
786,tt0139525,Phool Aur Patthar,1966,"Action, Drama, Romance",,O.P. Ralhan,"Meena Kumari, Dharmendra, Shashikala Jawalkar, Lalita Pawar"
787,tt3645014,The Xpose,2014,"Drama, Mystery, Romance",,Anant Mahadevan,"Himesh Reshammiya, Yo Yo Honey Singh, Irrfan Khan, Zoya Afroz"
788,tt0273406,Aashiq,2001,"Action, Drama, Romance",,Indra Kumar,"Bobby Deol, Karisma Kapoor, Rahul Dev, Dinesh Hingoo"
789,tt6978954,Pal Pal Dil Ke Paas,2019,"Action, Drama, Romance",,Sunny Deol,"Sahher Bambba, Kallirroi Tziafeta, Swarit Sur, Suresh Sur"
790,tt2027138,Kyaa Super Kool Hain Hum,2012,Comedy,,Sachin Yardi,"Riteish Deshmukh, Tusshar Kapoor, Neha Sharma, Sarah Jane Dias"
791,tt1434447,Rocket Singh: Salesman of the Year,2009,"Comedy, Drama",,Shimit Amin,"Ranbir Kapoor, Prem Chopra, Mukesh S. Bhatt, D. Santosh"
792,tt22191704,Gandharva jr.,,"Drama, Fantasy",,Vishnu Aravind,Unni Mukundan
793,tt1629391,Tere Bin Laden,2010,"Comedy, Drama",,Abhishek Sharma,"Ali Zafar, Pradhuman Singh, Piyush Mishra, Nikhil Ratnaparkhi"
794,tt24964506,The Underbug,2023,Horror,,Shujaat Saudagar,"Hussain Dalal, Areenah Fatima, Ali Fazal"
795,tt0109206,Bandit Queen,1994,"Action, Biography, Crime",,Shekhar Kapur,"Seema Biswas, Nirmal Pandey, Rajesh Vivek, Raghubir Yadav"
796,tt10869778,Maidaan,,"Biography, Drama, History",,Amit Ravindernath Sharma,"Ajay Devgn, Priyamani, Gajraj Rao, Bhavesh Lohar"
797,tt1223922,Blue,2009,"Action, Adventure, Mystery",,Anthony D'Souza,"Akshay Kumar, Sanjay Dutt, Lara Dutta, Zayed Khan"
798,tt0383975,Chameli,2003,Drama,,Sudhir Mishra,"Kareena Kapoor, Rahul Bose, Rinke Khanna, Yashpal Sharma"
799,tt0348656,Khushi,2003,"Action, Comedy, Drama",,"S.J. Suryah, Sunil Kumar Agrawal","Fardeen Khan, Kareena Kapoor, Amrish Puri, Amitabh Bachchan"
800,tt1627924,Mausam,2011,"Drama, Romance, War",,Pankaj Kapur,"Shahid Kapoor, Sonam Kapoor, Anupam Kher, Supriya Pathak"
801,tt0248012,Fiza,2000,"Crime, Drama, Romance",,Khalid Mohamed,"Karisma Kapoor, Hrithik Roshan, Jaya Bachchan, Shabana Raza"
802,tt0050188,Mother India,1957,"Action, Comedy, Drama",,Mehboob Khan,"Nargis, Sunil Dutt, Rajendra Kumar Tuli, Raaj Kumar"
803,tt0371735,Hungama,2003,"Comedy, Drama, Romance",,Priyadarshan,"Akshaye Khanna, Aftab Shivdasani, Rimi Sen, Paresh Rawal"
804,tt1754920,Yeh Saali Zindagi,2011,"Crime, Drama, Thriller",,Sudhir Mishra,"Irrfan Khan, Chitrangda Singh, Arunoday Singh, Aditi Rao Hydari"
805,tt0048392,Mr. & Mrs. '55,1955,"Comedy, Musical, Romance",,Guru Dutt,"Madhubala, Guru Dutt, Lalita Pawar, Johnny Walker"
806,tt0059893,Waqt,1965,"Drama, Romance",,Yash Chopra,"Sunil Dutt, Sadhana Shivdasani, Raaj Kumar, Shashi Kapoor"
807,tt5542802,Raabta,2017,"Action, Drama, Fantasy",,Dinesh Vijan,"Deepika Padukone, Kriti Sanon, Rajkummar Rao, Sushant Singh Rajput"
808,tt27459160,Untitled Shahid Kapoor/Kriti Sanon Film,2023,"Drama, Romance",,"Amit Joshi, Aradhana Sah","Shahid Kapoor, Kriti Sanon, Dharmendra, Dimple Kapadia"
809,tt5286444,Neerja,2016,"Biography, Drama, Thriller",,Ram Madhvani,"Sonam Kapoor, Shabana Azmi, Yogendra Tikku, Abrar Zahoor"
810,tt0364621,Qayamat: City Under Threat,2003,"Action, Drama, Romance",,Harry Baweja,"Ajay Devgn, Suniel Shetty, Sanjay Kapoor, Arbaaz Khan"
811,tt0271748,Raju Chacha,2000,"Action, Comedy, Drama",,Anil Devgan,"Kajol, Ajay Devgn, Rishi Kapoor, Tiku Talsania"
812,tt0119239,Gupt: The Hidden Truth,1997,"Action, Crime, Mystery",,Rajiv Rai,"Bobby Deol, Manisha Koirala, Kajol, Prem Chopra"
813,tt0494290,Vivah,2006,"Drama, Musical, Romance",,Sooraj R. Barjatya,"Shahid Kapoor, Amrita Rao, Anupam Kher, Alok Nath"
814,tt10083640,Bhoot Police,2021,"Comedy, Horror",,Pavan Kirpalani,"Saif Ali Khan, Arjun Kapoor, Jacqueline Fernandez, Yami Gautam"
815,tt18923048,Operation Romeo,2022,"Drama, Mystery",,Shashant Shah,"Sidhant Gupta, Vedika Pinto, Sharad Kelkar, Kishore Kadam"
816,tt0109010,1942: A Love Story,1994,"Action, Drama, History",,Vidhu Vinod Chopra,"Anil Kapoor, Jackie Shroff, Manisha Koirala, Anupam Kher"
817,tt5784860,Aksar 2,2017,"Crime, Drama, Mystery",,Anant Mahadevan,"Zareen Khan, Gautam Rode, Lillete Dubey, Mukesh Hariawala"
818,tt0301231,Duniya,1984,"Action, Drama",,Ramesh Talwar,"Ashok Kumar, Dilip Kumar, Rishi Kapoor, Amrita Singh"
819,tt2122340,Ferrari Ki Sawaari,2012,"Comedy, Drama, Family",,Rajesh Mapuskar,"Sharman Joshi, Boman Irani, Ritvik Sahore, Paresh Rawal"
820,tt6711748,Mr Lele,,Comedy,,Shashank Khaitan,"Kiara Advani, Vicky Kaushal, Bhumi Pednekar, Abhishek Banerjee"
821,tt7790918,Untitled,2024,Action,,Vishnuvardhan,"Kiara Advani, Nikitin Dheer, Anupam Kher, Suchitra Krishnamoorthi"
822,tt3221196,Shah Behram,1955,Fantasy,,Vishnuvardhan,"Kiara Advani, Nikitin Dheer, Anupam Kher, Suchitra Krishnamoorthi"
823,tt5764024,OK Jaanu,2017,"Drama, Romance",,Shaad Ali,"Aditya Roy Kapoor, Shraddha Kapoor, Naseeruddin Shah, Nikita Grover"
824,tt4744086,Ki & Ka,2016,"Comedy, Romance",,R. Balki,"Amitabh Bachchan, Kareena Kapoor, Jaya Bachchan, Arjun Kapoor"
825,tt0048613,Shree 420,1955,"Comedy, Crime, Drama",,Raj Kapoor,"Nargis, Raj Kapoor, Nadira, Nemo"
826,tt6580564,102 Not Out,2018,"Comedy, Drama",,Umesh Shukla,"Amitabh Bachchan, Rishi Kapoor, Vijay Raaz, Ashok Pathak"
827,tt0379375,Matrubhoomi: A Nation Without Women,2003,Drama,,Manish Jha,"Tulip Joshi, Sudhir Pandey, Sushant Singh, Pankaj Jha"
828,tt10543680,Ginny Weds Sunny,2020,"Comedy, Drama, Romance",,Puneet Khanna,"Yami Gautam, Vikrant Massey, Ayesha Raza Mishra, Rajiv Gupta"
829,tt0232960,Woh Kaun Thi?,1964,"Drama, Mystery, Romance",,Raj Khosla,"Sadhana Shivdasani, Manoj Kumar, Parveen Choudhary, K.N. Singh"
830,tt1396208,Action Replayy,2010,"Comedy, Romance, Sci-Fi",,Vipul Amrutlal Shah,"Akshay Kumar, Aishwarya Rai Bachchan, Aditya Roy Kapoor, Om Puri"
831,tt0267130,Yodha,1991,"Action, Drama",,Rahul Rawail,"Sunny Deol, Sanjay Dutt, Sangeeta Bijlani, Paresh Rawal"
832,tt1455811,Khatta Meetha,2010,"Comedy, Crime, Drama",,Priyadarshan,"Akshay Kumar, Trisha Krishnan, Kulbhushan Kharbanda, Aruna Irani"
833,tt0084667,Shakti,1982,"Action, Crime, Drama",,Ramesh Sippy,"Dilip Kumar, Amitabh Bachchan, Rakhee Gulzar, Smita Patil"
834,tt0112916,Dushmani: A Violent Love Story,1995,"Action, Drama, Romance",,"Sanjay Khanna, Karan Razdan, Bunty Soorma, Shekhar Kapur","Sunny Deol, Jackie Shroff, Manisha Koirala, Deepti Naval"
835,tt0326576,Humraaz,2002,"Romance, Thriller",,"Abbas Alibhai Burmawalla, Mastan Alibhai Burmawalla","Bobby Deol, Akshaye Khanna, Ameesha Patel, Johny Lever"
836,tt0347278,Jhankaar Beats,2003,"Comedy, Music, Romance",,Sujoy Ghosh,"Sanjay Suri, Rahul Bose, Juhi Chawla, Rinke Khanna"
837,tt0104605,Khiladi,1992,"Action, Musical, Mystery",,"Abbas Alibhai Burmawalla, Mastan Alibhai Burmawalla","Akshay Kumar, Ayesha Jhulka, Deepak Tijori, Sabeeha"
838,tt11191326,Baiju Bawra,,Drama,,Sanjay Leela Bhansali,"Alia Bhatt, Ranveer Singh"
839,tt0056436,Sahib Bibi Aur Ghulam,1962,"Drama, Musical",,Abrar Alvi,"Meena Kumari, Guru Dutt, Rehman Khan, Waheeda Rehman"
840,tt0096252,Tezaab,1988,"Action, Drama, Romance",,N. Chandra,"Anil Kapoor, Madhuri Dixit, Anupam Kher, Chunky Pandey"
841,tt0324612,Yamini,2002,"Crime, Drama, Thriller",,U.C. Roshan,"Shakeela, Heera, Usman, Gandhi"
842,tt3422462,Bangistan,2015,"Comedy, Drama",,Karan Anshuman,"Jacqueline Fernandez, Michalina Olszanska, Pulkit Samrat, Riteish Deshmukh"
843,tt0369516,Hawa,2003,"Drama, Horror, Thriller",,Guddu Dhanoa,"Tabu, Shahbaaz Khan, Mukesh Tiwari, Imran Khan"
844,tt0255713,Zubeidaa,2001,"Biography, Drama, History",,Shyam Benegal,"Karisma Kapoor, Rekha, Manoj Bajpayee, Rajit Kapoor"
845,tt2437954,Singh Saab the Great,2013,"Action, Drama",,Anil Sharma,"Sunny Deol, Urvashi Rautela, Prakash Raj, Amrita Rao"
846,tt7981260,Garbage,2018,"Drama, Thriller",,Qaushiq Mukherjee,"Tanmay Dhanania, Trimala Adhikari, Satarupa Das, Gitanjali Dang"
847,tt3658908,Jai Maa Vaishno Devi,1994,Drama,,Shatilal Soni,"Rakesh Bedi, Gajendra Chauhan, Devidas Chippa, Arun Govil"
848,tt1609138,Koochie Koochie Hota Hai,2021,"Animation, Family, Musical",,Tarun Mansukhani,"Shah Rukh Khan, Kajol, Rani Mukerji, Sanjay Dutt"
849,tt1176960,One Two Three,2008,"Comedy, Crime",,Ashwani Dhir,"Tusshar Kapoor, Suniel Shetty, Paresh Rawal, Esha Deol"
850,tt1340838,Raaz: The Mystery Continues,2009,"Horror, Mystery, Romance",,Mohit Suri,"Kangana Ranaut, Adhyayan Suman, Emraan Hashmi, Vicky Ahuja"
851,tt1608777,"LSD: Love, Sex Aur Dhokha",2010,"Comedy, Crime, Drama",,Dibakar Banerjee,"Nushrratt Bharuccha, Anshuman Jha, Neha Chauhan, Rajkummar Rao"
852,tt13364468,Love Hostel,2022,"Action, Crime, Romance",,Shanker Raman,"Bobby Deol, Vikrant Massey, Sanya Malhotra, Raj Arjun"
853,tt2574698,Gunday,2014,"Action, Drama, Musical",,Ali Abbas Zafar,"Ranveer Singh, Arjun Kapoor, Priyanka Chopra Jonas, Irrfan Khan"
854,tt15309808,Michael,2023,"Action, Crime, Drama",,Ranjit Jeyakodi,"Sundeep Kishan, Vijay Sethupathi, Divyansha Kaushik, Varalaxmi Sarathkumar"
855,tt6537508,Behen Hogi Teri,2017,Comedy,,"Ajay Pannalal, Arvind Singh Rajpoot","Rajkummar Rao, Shruti Haasan, Gautam Gulati, Darshan Jariwala"
856,tt9592496,Pogaru,2021,Action,,Nanda Kishore,"Dhruva Sarja, Rashmika Mandanna, Sampath Raj, Chikkanna"
857,tt16141960,Motu Patlu Kung Fu Kings Returns,2021,Animation,,Suhas Kadav,"Mahendra Bhatnagar, Ganesh, Aditya Jaiswal, Vinod Kulkarni"
858,tt18298296,Sorry Karma Returns,2022,"Crime, Mystery, Thriller",,Brahmanand Reddy,"Ragini Dwivedi, Arjun Sharma, M.D. Afzal, Harshitha Kallingal"
859,tt3001638,Mary Kom,2014,"Action, Biography, Drama",,Omung Kumar,"Priyanka Chopra Jonas, Sunil Thapa, Robin Das, Rajni Basumatary"
860,tt5156746,Force 2,2016,"Action, Adventure, Thriller",,Abhinay Deo,"John Abraham, Sonakshi Sinha, Tahir Raj Bhasin, Adil Hussain"
861,tt0118546,Aar Ya Paar,1997,Thriller,,Ketan Mehta,"Jackie Shroff, Deepa Sahi, Ritu Shivpuri, Kamal Sidhu"
862,tt7820846,Loveyatri,2018,"Comedy, Drama, Music",,Abhiraj Minawala,"Sammy Jonas Heaney, Aayush Sharma, Warina Hussain, Caroline Wilde"
863,tt0213611,Dharam Veer,1977,"Action, Adventure, Comedy",,Manmohan Desai,"Dharmendra, Zeenat Aman, Jeetendra, Neetu Singh"
864,tt0097926,Mujrim,1989,"Action, Crime",,Umesh Mehra,"Mithun Chakraborty, Madhuri Dixit, Suresh Oberoi, Shakti Kapoor"
865,tt3302962,Shaadi Ke Side Effects,2014,"Comedy, Romance",,Saket Chaudhary,"Farhan Akhtar, Vidya Balan, Vir Das, Ram Kapoor"
866,tt0066070,Mera Naam Joker,1970,"Comedy, Drama",,Raj Kapoor,"Raj Kapoor, Manoj Kumar, Simi Garewal, Rishi Kapoor"
867,tt10098288,Roohi,2021,"Comedy, Horror",,Hardik Mehta,"Rajkummar Rao, Varun Sharma, Janhvi Kapoor, Alexx O'Nell"
868,tt28534557,Cantt Road: The Beginning,2023,Crime,,Adarsh Raisahab,"Sharvary Joshi, Ashok Rabari, Nischay Rana, Mukesh Rao"
869,tt1535467,Patiala House,2011,"Drama, Sport",,Nikkhil Advani,"Rishi Kapoor, Dimple Kapadia, Akshay Kumar, Anushka Sharma"
870,tt0059709,Shakespeare-Wallah,1965,"Drama, Romance",,James Ivory,"Shashi Kapoor, Felicity Kendal, Geoffrey Kendal, Laura Liddell"
871,tt15434074,Kho Gaye Hum Kahan,2023,Drama,,Arjun Varain Singh,"Adarsh Gourav, Ananya Panday, Siddhant Chaturvedi, Rohan Gurbaxani"
872,tt12887208,Pippa,2023,"Action, Drama, History",,Raja Menon,"Mrunal Thakur, Ishaan Khattar, Soni Razdan, Priyanshu Painyuli"
873,tt2359810,Raanjhanaa,2013,"Drama, Romance",,Aanand L. Rai,"Dhanush, Sonam Kapoor, Mohd. Zeeshan Ayyub, Swara Bhasker"
874,tt20319598,Lakadbaggha,2023,"Action, Comedy, Crime",,Victor Mukherjee,"Anshuman Jha, Riddhi Dogra, Paresh Pahuja, Milind Soman"
875,tt9253188,Kavacham,2018,"Action, Crime, Thriller",,Sreenivas Mamilla,"Sai Srinivas Bellamkonda, Kajal Aggarwal, Mehreen Pirzada, Neil Nitin Mukesh"
876,tt28366223,Janmabhoomi,2024,Drama,,Sreenivas Mamilla,"Sai Srinivas Bellamkonda, Kajal Aggarwal, Mehreen Pirzada, Neil Nitin Mukesh"
877,tt1027835,Munnibai,1999,"Action, Crime, Drama",,Kanti Shah,"Dharmendra, Sapna Sappu, Durgesh Nandini, Mohan Joshi"
878,tt0083349,Yaarana,1981,"Action, Comedy, Drama",,Rakesh Kumar,"Amitabh Bachchan, Neetu Singh, Tanuja Samarth, Aruna Irani"
879,tt0289845,Aks,2001,"Action, Crime, Horror",,Rakeysh Omprakash Mehra,"Amitabh Bachchan, Raveena Tandon, Manoj Bajpayee, Nandita Das"
880,tt0815890,Khan kluay,2006,"Animation, Adventure, Family",,"Kompin Kemgumnird, Tod Polson","Akshay Kumar, Anyarit Pitakkul, Lara Dutta, Nawarat Techarathanaprasert"
881,tt4333674,Hunterrr,2015,"Comedy, Romance",,Harshavardhan Kulkarni,"Gulshan Devaiah, Radhika Apte, Sai Tamhankar, Veera Saxena"
882,tt15048606,Lost,2022,"Drama, Thriller",,Aniruddha Roy Chowdhury,"Yami Gautam, Pankaj Kapur, Rahul Khanna, Tushar Pandey"
883,tt6299040,The Ghazi Attack,2017,"Action, Thriller, War",,Sankalp Reddy,"Rana Daggubati, Kay Kay Menon, Atul Kulkarni, Om Puri"
884,tt1370429,99,2009,"Comedy, Crime, Drama",,"Krishna D.K., Raj Nidimoru","Kunal Kemmu, Boman Irani, Soha Ali Khan, Cyrus Broacha"
885,tt0348258,Tujhe Meri Kasam,2003,Romance,,Vijay K. Bhaskar,"Riteish Deshmukh, Genelia Deshmukh, Shakti Kapoor, Supriya Karnik"
886,tt0139876,Baasha,1995,"Action, Crime, Drama",,Suresh Krishna,"Rajinikanth, Nagma, Raghuvaran, Vijayakumar"
887,tt0495032,Gangster,2006,"Action, Crime, Drama",,Anurag Basu,"Kangana Ranaut, Shiney Ahuja, Emraan Hashmi, Gulshan Grover"
888,tt8983168,Commando 3,2019,"Action, Adventure, Thriller",,Aditya Datt,"Gulshan Devaiah, Robin Chaudhary, Subhasish Ghosh, Pradeep Yadav"
889,tt6937368,The Lift Boy,2019,"Comedy, Drama",,Jonathan Augustin,"Moin Khan, Nyla Masood, Sagar Kale, Neha Bam"
890,tt4024944,Main Aur Charles,2015,"Action, Biography, Crime",,Prawaal Raman,"Adil Hussain, Alexx O'Nell, Anastasia Fullfina, Dijana Dejanovic"
891,tt0095198,Gangaa Jamunaa Saraswathi,1988,"Action, Drama, Romance",,Manmohan Desai,"Amitabh Bachchan, Mithun Chakraborty, Jaya Prada, Meenakshi Sheshadri"
892,tt0485272,Salaam-E-Ishq,2007,"Comedy, Drama, Musical",,Nikkhil Advani,"Salman Khan, Priyanka Chopra Jonas, Anil Kapoor, Juhi Chawla"
893,tt0331453,Chhal,2002,"Action, Crime, Drama",,Hansal Mehta,"Kay Kay Menon, Jaya Seal, Naved Aslam, Shri Vallabh Vyas"
894,tt0451803,Maine Pyaar Kyun Kiya,2005,"Comedy, Drama, Romance",,David Dhawan,"Salman Khan, Sushmita Sen, Katrina Kaif, Sohail Khan"
895,tt0216707,Dil Kya Kare,1999,"Drama, Musical, Romance",,Prakash Jha,"Ajay Devgn, Mahima Chaudhry, Kajol, Chandrachur Singh"
896,tt2275794,Gori Tere Pyaar Mein!,2013,"Comedy, Drama, Romance",,Punit Malhotra,"Imran Khan, Kareena Kapoor, Sujata Kumar, Radha Ramachandra"
897,tt0106204,Aankhen,1993,"Action, Comedy, Crime",,David Dhawan,"Govinda, Chunky Pandey, Raj Babbar, Kader Khan"
898,tt7060460,Theeran Adhigaaram Ondru,2017,"Action, Crime, Thriller",,H. Vinoth,"Karthi, Rakul Preet Singh, Abhimanyu Singh, Bose Venkat"
899,tt8108164,Ek Ladki Ko Dekha Toh Aisa Laga,2019,"Comedy, Crime, Drama",,Shelly Chopra Dhar,"Sonam Kapoor, Anil Kapoor, Rajkummar Rao, Juhi Chawla"
900,tt1091229,Chandni Chowk to China,2009,"Action, Adventure, Comedy",,Nikkhil Advani,"Akshay Kumar, Deepika Padukone, Chia-Hui Liu, Mithun Chakraborty"
901,tt25433734,Hi Nanna,2023,"Drama, Family, Romance",,Shouryuv,"Mrunal Thakur, Shruti Haasan, Nani, Angad Bedi"
902,tt0066763,Anand,1971,"Drama, Musical",,Hrishikesh Mukherjee,"Rajesh Khanna, Amitabh Bachchan, Sumita Sanyal, Ramesh Deo"
903,tt0231645,Ghar Dwaar,1985,Drama,,Kalpataru,"Tanuja Samarth, Sachin Pilgaonkar, Raj Kiran, Shoma Anand"
904,tt4302956,Kis Kisko Pyaar Karoon,2015,"Comedy, Romance",,"Abbas Alibhai Burmawalla, Mastan Alibhai Burmawalla, Abinash Rout","Kapil Sharma, Simran Kaur Mundi, Manjari Fadnnis, Sai Lokur"
905,tt0215900,Khushboo,1975,"Drama, Romance",,Gulzar,"Jeetendra, Hema Malini, Durga Khote, Farida Jalal"
906,tt28946047,Chalaak,2023,Thriller,,Ashish Deo,"Jeevansh Chadha, Abhinav Gautam, Asma Sayed, Raghav Vohra"
907,tt1907761,Stanley Ka Dabba,2011,"Comedy, Drama, Family",,Amole Gupte,"Partho A. Gupte, Numaan Sheikh, Abhishek Reddy, Sai Shara Shetty"
908,tt13334970,Ghost Story - An Abstract Film,2020,Horror,,Zubair Khan,"Farrah Kader, Samidha Kiran, Aabid Shamim"
